timestamp,pm25,pm10,co,o3,no2,so2,temp,rh,dewpt,precip,clouds,wind_spd,wind_gusts,soil_temp_0_7,soil_moist_0_7,oxidation_potential,pollution_load,no2_so2_log_diff,humid_sulfate_risk,dpd,thermal_stability,stagnation_index,dust_source_potential,is_frozen,is_outlier,is_pm25_sensor_error,station_id,province,district,wind_sin,wind_cos,split
2023-01-01 15:00:00,0.5054838709677419,0.37731481481481477,-0.273982514954294,1.1509803921568629,-0.01570680628272255,0.4631528769893674,-0.8662572688534671,0.3205128205128205,-2.089268999802014,0.0,0.19000000000000009,-1.0168539325842698,-0.5000000000000001,-0.6216479358256848,0.2241992882562277,1.1684762390894443,-0.20498688928161068,-0.8447410323251558,0.13209265977523607,2.467265383963043,-1.4441063265628211,0.5986590919968927,0.23241132991813301,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.1564344650402311,0.9876883405951377,train
2023-01-01 16:00:00,0.3441935483870968,0.2314814814814815,-0.23884683834191628,1.3137254901960784,0.10471204188481674,0.5234005866021575,-0.9025064731141583,0.33333333333333337,-2.089268999802014,0.0,0.66,-0.9606741573033709,-0.642857142857143,-0.7177108298065628,0.2241992882562277,1.2932254248304513,-0.13829596466343114,-0.8305314071117352,0.20269601873806653,2.402820055670838,-1.1634840050651878,0.560183307508051,0.26291203520979733,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.13917310096006588,0.9902680687415703,train
2023-01-01 17:00:00,1.0216129032258066,0.8402777777777778,0.048513662045172726,0.7117647058823529,1.6596858638743455,0.6484284449743097,-0.9931294837658867,0.34615384615384615,-2.089268999802014,0.0,0.98,-1.1797752808988766,-0.8214285714285716,-0.9482617753606705,0.2241992882562277,1.2833855979574396,0.21519955846830016,-0.3451517194248986,0.3346423212377223,2.2417067349403244,-0.5086985882373755,0.7432056187242911,0.1335079865629195,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.9510565162951536,0.30901699437494723,train
2023-01-01 18:00:00,1.3441935483870968,1.1296296296296298,0.2663142794403593,0.111764705882353,3.2094240837696333,0.7535660763988219,-1.1562509029389976,0.5641025641025641,-1.4844814423711525,0.0,0.99,-1.2359550561797752,-1.4642857142857146,-1.1211749845262506,0.2241992882562277,1.096682756802667,0.4827017985150915,-0.13079098190960195,0.6211817007278978,0.7916868483657062,-0.5086985882373755,0.8089828680264706,0.09502386378962083,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.891006524188368,0.45399049973954664,train
2023-01-01 19:00:00,2.215161290322581,1.9097222222222223,0.4417524376385453,-0.49019607843137253,4.764397905759162,0.8442819288053688,-1.3012477199817631,0.4871794871794871,-1.8708734929519806,0.0,1.0,-0.702247191011236,-1.4642857142857146,-1.1211749845262506,0.22064056939501775,0.47220395116265856,0.6982074296961844,-0.003586966740636063,0.6476845484771355,1.2750268105572453,-1.2570247788977305,0.4288691785106494,0.38570166778922665,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.8571673007021123,0.5150380749100542,train
2023-01-01 20:00:00,1.7958064516129033,1.5347222222222223,0.543509912613027,-0.5823529411764706,4.884816753926701,0.8241987464018198,-1.3918707306334916,0.5256410256410257,-1.8036748754596625,0.0,0.08,-0.7808988764044944,-1.1785714285714288,-1.3133007724880066,0.22064056939501775,0.2153734399873129,0.7712771843399725,0.03346820640178801,0.6591667034322948,0.9850228332423214,-0.7893209097350093,0.4625344199777493,0.3510783843508325,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.4848096202463369,0.8746197071393959,train
2023-01-01 21:00:00,1.9893548387096776,1.7083333333333335,0.6349786536330045,-0.6725490196078431,5.010471204188481,0.8031536850115683,-1.5187429455459114,0.5769230769230769,-1.7532759123404242,0.0,0.1,-0.5168539325842697,-0.9285714285714287,-1.4670014028574114,0.22064056939501775,-0.1661767561397489,0.8398304743607822,0.07191185885946594,0.6777295151778676,0.6627961917812957,-0.6957801359024633,0.36443390634262013,0.4598880557194228,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.6018150231520483,0.7986355100472928,train
2023-01-01 22:00:00,2.150645161290323,1.851851851851852,0.7180495281518658,-0.7647058823529413,5.130890052356021,0.7817633062207975,-1.7724873753707513,0.6923076923076923,-1.669277640475027,0.0,0.09,-0.2022471910112359,-0.6785714285714287,-1.6399146120229915,0.2241992882562277,-1.0363834719698466,0.9043932748271516,0.10980409824254984,0.7363520568795004,0.050565573005344776,-1.1634840050651878,0.28689207356524904,0.5669743238870688,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.3907311284892739,0.9205048534524403,train
2023-01-01 23:00:00,2.086129032258065,1.7939814814814816,0.7175228456871061,-0.7784313725490196,4.93717277486911,0.7977862843258466,-1.9174841924135164,0.7435897435897435,-1.7028769492211857,0.0,0.04,-0.32584269662921345,-0.8571428571428573,-1.8128278211885722,0.2241992882562277,-1.3405460488925383,0.9050614946245232,0.06894232316686792,0.783708726211927,-0.14277041187127096,-1.0699432312326407,0.3137079739849888,0.527163873505281,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.7071067811865477,0.7071067811865474,train
2023-01-02 00:00:00,3.215161290322581,2.807870370370371,0.7169958566997243,-0.7901960784313726,4.7486910994764395,0.8131018433659071,-2.098730213716973,0.8205128205128204,-1.6860772948481062,0.0,0.25,-0.12921348314606743,-0.7142857142857143,-1.9665284515579764,0.2241992882562277,-1.7780281100549942,0.9057293122028911,0.02875357816610801,0.8435629740232509,-0.4972197174783999,-1.2570247788977318,0.27278487716318595,0.5892621860627092,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.40673664307580015,0.913545457642601,train
2023-01-02 01:00:00,3.150645161290323,2.7500000000000004,0.7164685608327285,-0.803921568627451,4.554973821989528,0.8283930402643886,-2.062481009456282,0.8076923076923076,-1.669277640475027,0.0,0.08,-0.4269662921348315,-0.7142857142857143,-2.08180392433503,0.2241992882562277,-5.616438183129727,0.9063967280461768,-0.012860967945155788,0.8507650584199806,-0.46499705333229735,-0.5086985882373772,0.3389475466972113,0.49240232548599494,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.4226182617406992,0.90630778703665,train
2023-01-02 02:00:00,2.7958064516129033,2.430555555555556,0.7347436271880129,-0.803921568627451,4.486910994764398,0.8338381244666941,-2.3343500414114673,0.8974358974358975,-1.7028769492211857,0.0,0.01,-0.1235955056179774,-0.7857142857142858,-2.1970793971120837,0.2241992882562277,-5.616438183129727,0.9222954308048094,-0.0277660555657406,0.9055093906101013,-0.8838916872316319,-1.3505655527302756,0.2717471843509188,0.5909412947406918,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.5000000000000004,0.8660254037844384,train
2023-01-02 03:00:00,2.6990322580645163,2.344907407407408,0.7526571451663085,-0.803921568627451,4.413612565445026,0.8389223500773022,-2.4249730520631956,0.9358974358974358,-1.7196766035942652,0.0,0.0,-0.07865168539325851,-0.5714285714285715,-2.2739297122967868,0.2241992882562277,-5.616438183129727,0.937753333423407,-0.04308304322076633,0.9304395087291877,-1.0127823438160426,-1.4441063265628178,0.2636734280798647,0.6042000905828457,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.3907311284892739,0.9205048534524403,train
2023-01-02 04:00:00,2.9570967741935483,2.5763888888888893,0.7702231432089567,-0.803921568627451,4.345549738219895,0.8442819288053688,-2.5155960627149243,0.9487179487179488,-1.7700755667135037,0.0,0.09,0.05056179775280891,-0.5714285714285715,-2.350780027481489,0.2241992882562277,-5.616438183129727,0.9532120576419397,-0.058126207758976846,0.9420901958105798,-1.077227672108248,-1.5376471003953651,0.24251144583094797,0.6406958375559971,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.4848096202463369,0.8746197071393959,train
